"mean_expr","var_expr","correlation.correlation","pvalue.pvalue","gene","fdr","abs_correlation"
0.443982025419015,0.553827282248425,-0.104934760627461,5.90127554442904e-12,"Nfic",4.40892318142445e-11,0.104934760627461
1.0305408248082,0.920895969482398,0.104912537523711,5.96231202760749e-12,"Clta",4.45038062414163e-11,0.104912537523711
0.453326254529344,1.21786258761244,0.104903266131724,5.98795866774112e-12,"Ctnna3",4.46139142223777e-11,0.104903266131724
0.209082339773047,0.287820504743067,0.104903184971303,5.9881836512339e-12,"Prmt5",4.46139142223777e-11,0.104903184971303
0.920945948348965,1.05521722107502,0.104899476303318,5.99847323059908e-12,"Ubl3",4.46491179984481e-11,0.104899476303318
0.25448469061351,0.353028947226728,-0.104796472335551,6.29127873811154e-12,"Ammecr1",4.67851905418045e-11,0.104796472335551
0.0801300096211951,0.098662380446722,-0.104748902064025,6.43118816565064e-12,"Gm43305",4.77813461492414e-11,0.104748902064025
0.18625033114029,0.23408690715542,0.104734788401139,6.47328118935734e-12,"Coasy",4.80495913630003e-11,0.104734788401139
0.599966168824759,0.713732696448717,0.104703964865907,6.56615086330927e-12,"Banf1",4.86938951267963e-11,0.104703964865907
1.156566440037,1.32466800406342,0.104683312943364,6.6291029449076e-12,"Peli2",4.9115348134754e-11,0.104683312943364
0.39588590943416,0.568337285305222,-0.104615037959432,6.84145920937463e-12,"Prdm16",5.06419452915332e-11,0.104615037959432
1.29920812389814,1.16909295181775,0.104562483072893,7.00944676043329e-12,"Ubc",5.1837604429232e-11,0.104562483072893
0.329673056439652,0.393759115749536,0.10454266347671,7.07384221238197e-12,"Mdp1",5.22656629025349e-11,0.10454266347671
0.266503276114401,0.346401938818189,-0.104369083018181,7.66315009691207e-12,"Usp9x",5.65515306433029e-11,0.104369083018181
0.582946965742128,0.74324733816869,-0.104367708268456,7.66800415502412e-12,"Wwtr1",5.65515306433029e-11,0.104367708268456
0.275013291716115,0.354263353103878,0.10434359640509,7.75363122833533e-12,"Tpp1",5.71305206392678e-11,0.10434359640509
0.860618457107148,0.9107673469244,-0.104335911878661,7.78111714275539e-12,"Fbxo7",5.72804439940085e-11,0.104335911878661
0.910734276968991,0.874835262295728,0.104260261570771,8.0568477539586e-12,"Tkt",5.9255862857712e-11,0.104260261570771
0.0892417450407115,0.135654166439457,-0.104198299630362,8.28979699746645e-12,"Celsr1",6.09133068751564e-11,0.104198299630362
0.14221746661492,0.209613972601088,-0.104184119822535,8.34402730158146e-12,"Bicra",6.12556953960564e-11,0.104184119822535
0.122827134272307,0.209582612558507,-0.104139654356498,8.51634739666411e-12,"2210408I21Rik",6.24635937027722e-11,0.104139654356498
0.406980167854708,0.441071329735385,0.104121255166183,8.5886662785419e-12,"Mcrip1",6.29364915242194e-11,0.104121255166183
0.798634156931276,0.766807861119314,0.104097352512486,8.68351563863924e-12,"Psmb5",6.35734758069719e-11,0.104097352512486
0.209269438184356,0.282953739549372,-0.104084936808226,8.7331871204465e-12,"Myo18a",6.3878845446183e-11,0.104084936808226
0.136991016546868,0.191119117864655,-0.104080308285307,8.75177556344247e-12,"Setd7",6.39565092177253e-11,0.104080308285307
0.539691168583727,0.606941885249579,0.104057196762141,8.84517431195563e-12,"Snrnp27",6.45802353768262e-11,0.104057196762141
0.206766478764535,0.29148287035595,-0.104035048934161,8.93559426575316e-12,"Rc3h1",6.51810985349121e-11,0.104035048934161
0.0938072490666712,0.136850103544171,0.103907308270421,9.47504596706255e-12,"Plekhf1",6.90533776927429e-11,0.103907308270421
0.91318951784099,0.869962888419557,0.103895662524032,9.52578375839006e-12,"Arhgdia",6.93601532462086e-11,0.103895662524032
0.944891028884454,0.899459641135026,0.103870818157102,9.63491581972893e-12,"Eif3h",7.00911736514097e-11,0.103870818157102
0.544517084748207,0.572168035252029,0.103855146402338,9.70438482223595e-12,"Pfdn2",7.05325940340772e-11,0.103855146402338
0.479509217972033,0.552282267241302,0.103834137939571,9.79828016823293e-12,"Atp1a1",7.1150588298553e-11,0.103834137939571
0.0756610616980681,0.0926329575465472,-0.103786087469823,1.00163945632844e-11,"Cplane1",7.26686708641897e-11,0.103786087469823
2.50361926693884,1.47564629092242,-0.10377885081003,1.00496531086694e-11,"mt-Nd2",7.28440980523608e-11,0.10377885081003
0.107786531599559,0.146748652303006,0.103728216092149,1.0285407113395e-11,"Fam220a",7.44856558464633e-11,0.103728216092149
0.445303299315961,0.524645545916339,0.10364101758649,1.07041583121423e-11,"Mrps12",7.74483014397024e-11,0.10364101758649
0.20111446604812,0.29156693981181,0.103493652819271,1.1450100360237e-11,"Pacs2",8.27708155770648e-11,0.103493652819271
0.145824718261358,0.212115348029847,-0.103491004707613,1.14639598635267e-11,"Vps13b",8.27964121916632e-11,0.103491004707613
1.829095287279,2.09931281030895,0.103471467395185,1.15667218259355e-11,"Rpl10",8.34634675641245e-11,0.103471467395185
0.296925847886274,0.323326327409843,0.103448387163667,1.16892813425158e-11,"Mrpl57",8.42720516552981e-11,0.103448387163667
0.300067678804273,0.376667453333424,0.103400670082581,1.19467120957984e-11,"Dda1",8.60506443955894e-11,0.103400670082581
0.0784194539638785,0.103150866245049,0.103375053251504,1.20871950012213e-11,"Slc9a6",8.69844418742595e-11,0.103375053251504
0.340030306023079,0.397396113352307,0.103345983195738,1.22485752705812e-11,"Sf3b4",8.80484085957753e-11,0.103345983195738
0.18099969212455,0.230365443941528,0.103344478066049,1.22569880859273e-11,"Uchl3",8.80484085957753e-11,0.103344478066049
0.250564588812285,0.315890484528979,0.103306045615554,1.24737305701662e-11,"Exosc1",8.95252362209421e-11,0.103306045615554
2.22687724371847,2.01640274341444,0.103214502766855,1.30052204846815e-11,"Ppia",9.32563799544988e-11,0.103214502766855
0.0748523034588607,0.100207424653597,-0.103153576586073,1.33711763462055e-11,"Ctdspl",9.57949276803154e-11,0.103153576586073
0.516696066119807,0.559624008675012,0.103149938355977,1.33933457133234e-11,"Mrpl12",9.58681587901046e-11,0.103149938355977
0.299688662192331,0.358883278804868,0.103085676609885,1.3790905386441e-11,"Mrpl34",9.86258688242448e-11,0.103085676609885
0.257609859645728,0.307168154131241,0.103064010907164,1.39275283424261e-11,"Plod1",9.95142363487329e-11,0.103064010907164
1.12095044078549,1.0113209059961,0.103018060459412,1.42216900626321e-11,"Atp5g1",1.01525659308327e-10,0.103018060459412
0.445980010088087,0.517868292400442,0.102958997255905,1.46087432718541e-11,"Tusc3",1.04196049789651e-10,0.102958997255905
1.50020254780333,1.09995738767716,0.102921990031639,1.48564945840511e-11,"Ndufa4",1.05775719064412e-10,0.102921990031639
1.79764528302086,2.09776420956654,0.102921976685599,1.48565846691915e-11,"Rps27",1.05775719064412e-10,0.102921976685599
0.198432936186601,0.255442319570888,0.102913737044999,1.49123040621858e-11,"Rpf2",1.06078304782783e-10,0.102913737044999
0.190846563211953,0.266340271513779,-0.102870087463003,1.52109080978006e-11,"Ubr5",1.08106578013066e-10,0.102870087463003
0.499886005061314,0.653187454636468,-0.102779601010497,1.58486851614588e-11,"Tnrc6b",1.12539690031456e-10,0.102779601010497
0.173031791200694,0.259215251846382,-0.102757661308316,1.60072236482703e-11,"Kat6b",1.13564953628401e-10,0.102757661308316
0.20597447169556,0.29671417503801,-0.102706768685726,1.6380980314815e-11,"Hdac8",1.16113945270385e-10,0.102706768685726
0.0955005485638457,0.142093417290658,-0.102652963464976,1.67854169769251e-11,"Col8a1",1.18875715642407e-10,0.102652963464976
0.0887222382475542,0.119870124224382,-0.102613810983399,1.70858416802924e-11,"Tanc1",1.20896643423868e-10,0.102613810983399
0.197402514917683,0.278319466930008,-0.102596533086697,1.72200863572377e-11,"Acap2",1.21739183198657e-10,0.102596533086697
0.110396143907779,0.156231402936843,-0.102586519685599,1.7298359844371e-11,"Zzef1",1.22184893830311e-10,0.102586519685599
0.260187994521029,0.392154118738759,-0.102539144329668,1.76734339918243e-11,"Nfat5",1.24724392568512e-10,0.102539144329668
0.124124514844317,0.177054641707784,-0.102507480366004,1.79285461669555e-11,"Dtna",1.26413580354702e-10,0.102507480366004
0.221573955339799,0.312870853701761,-0.102444162811987,1.84495442492702e-11,"Dmxl1",1.29972908741127e-10,0.102444162811987
0.317773547469333,0.447372009428636,-0.102429415313088,1.85730031924182e-11,"Phf21a",1.30727875101723e-10,0.102429415313088
0.210700068689456,0.26588243965153,-0.102396076696212,1.88550859272198e-11,"Timm23",1.32597028466268e-10,0.102396076696212
0.0686029193014416,0.0921047084575393,-0.102388299597597,1.8921489848067e-11,"Kctd17",1.3294749084141e-10,0.102388299597597
0.114877732420098,0.153673744821542,0.102377268620933,1.90160694110507e-11,"Gfer",1.33495136442932e-10,0.102377268620933
0.158992770493592,0.224506327142318,-0.102184075321714,2.07495304931128e-11,"Taf1",1.4553691667547e-10,0.102184075321714
0.359601236679543,0.519922478391243,-0.102143138904889,2.11362231176535e-11,"Hivep2",1.48119698075154e-10,0.102143138904889
1.5039288298334,1.69849964247419,0.102096208296358,2.15882198412161e-11,"Rps12",1.5115521466485e-10,0.102096208296358
0.168626079547626,0.187771998752426,0.102011467790127,2.24284529349836e-11,"Ak6",1.56901400479781e-10,0.102011467790127
0.126679231824818,0.170272961385127,-0.102007510294597,2.24684654680365e-11,"Dpysl3",1.57044396267879e-10,0.102007510294597
0.59715787366695,0.828492011013132,-0.101997030842911,2.25747564120962e-11,"Igsf11",1.57649996040609e-10,0.101997030842911
0.066705836380818,0.0951251613803457,0.101802440495608,2.4640255386086e-11,"Rfwd2",1.71808430033276e-10,0.101802440495608
0.302456819445474,0.392585882263313,-0.10180201189529,2.46450028624502e-11,"Mxra8",1.71808430033276e-10,0.10180201189529
0.236825368476134,0.303995337184541,-0.101652409326997,2.63579766953874e-11,"Rgmb",1.83590629343566e-10,0.101652409326997
0.173513345145967,0.24259181900605,-0.101642215325004,2.64788487048555e-11,"Wdfy3",1.84272577630321e-10,0.101642215325004
0.612021533774135,0.731026038292659,0.101576906163148,2.72661998618746e-11,"Prss12",1.89587510997991e-10,0.101576906163148
0.578071357072202,0.635995357178336,0.10154948920744,2.76035176323031e-11,"Cct4",1.91766775308745e-10,0.10154948920744
0.193860902462548,0.249288370967117,-0.10145224242156,2.88332196760816e-11,"Tmem223",2.0013646598692e-10,0.10145224242156
1.37960581787407,1.04224482796966,0.101420609632407,2.92446555748929e-11,"Ndufa13",2.02816868049214e-10,0.101420609632407
0.093973264754045,0.15823452960307,-0.101416447859598,2.92992119882688e-11,"Timp1",2.03019755607832e-10,0.101416447859598
0.0649781408962119,0.0794543503125599,-0.101320405884162,3.05862504473621e-11,"Nwd1",2.11755024667501e-10,0.101320405884162
0.555121558303779,0.697646309574038,-0.101310291405353,3.07249693985175e-11,"Cald1",2.12532029701469e-10,0.101310291405353
0.174819409909056,0.261816447778139,-0.101251576079874,3.15424852140767e-11,"Dlg1",2.1799905371038e-10,0.101251576079874
0.105188699233029,0.171057033688692,-0.101226873744322,3.18927507962497e-11,"Emp1",2.20230148355514e-10,0.101226873744322
0.256829107355215,0.391916397183397,0.101148804652559,3.30249306382966e-11,"Arrdc3",2.27852143973939e-10,0.101148804652559
0.430833832487158,0.612189414250767,-0.101099778842542,3.37559173224373e-11,"Uaca",2.32695430064637e-10,0.101099778842542
0.122328004038107,0.15768450323123,-0.101094612368069,3.38338664519737e-11,"Hipk1",2.3303257030956e-10,0.101094612368069
0.081450771875071,0.10242333966496,0.101062496911432,3.43223725227222e-11,"Fam210b",2.36194440070603e-10,0.101062496911432
0.32817429434121,0.426840909115855,0.101051066961247,3.44978921918088e-11,"Mtmr2",2.37198874847536e-10,0.101051066961247
0.653692717930178,0.684847217931876,0.10098256631241,3.55683449650678e-11,"Tmem147",2.44349657533993e-10,0.10098256631241
0.840795576579309,0.802667247061057,0.100847556322809,3.77741117451678e-11,"Ndufb5",2.59280986007892e-10,0.100847556322809
0.575323469905353,0.74613256417638,-0.100834544447956,3.79936348706857e-11,"Dnajc1",2.6056489419007e-10,0.100834544447956
0.289185662744977,0.342860772802441,0.100824752401687,3.81596587752314e-11,"Pop5",2.61480018797999e-10,0.100824752401687
0.122322637892288,0.1628900435066,0.100777581390328,3.89694377814135e-11,"Kctd10",2.66800997233841e-10,0.100777581390328
0.330774976233386,0.418954864606525,-0.100737287871295,3.96744441524657e-11,"Tmem47",2.71396197680635e-10,0.100737287871295
0.922013100157951,0.915577254690148,0.100645347829073,4.1330134962419e-11,"Srsf2",2.82481263150298e-10,0.100645347829073
0.187070393881664,0.300905516504225,-0.10058788081757,4.23991463190605e-11,"Fjx1",2.89397120654781e-10,0.10058788081757
0.516860083187168,0.560638356059063,0.100587085220106,4.24141343332531e-11,"Lamtor4",2.89397120654781e-10,0.100587085220106
0.197647846299959,0.230382477879487,0.100578143492428,4.25829415952146e-11,"Acads",2.90302058929483e-10,0.100578143492428
0.0981315600100074,0.138117947705208,0.10053003273103,4.35025466629833e-11,"Gdpd5",2.96319553840219e-10,0.10053003273103
0.109111445964154,0.15756006000022,-0.100504851522891,4.3991583665341e-11,"Sipa1l2",2.99396494767342e-10,0.100504851522891
0.166697326868492,0.223975771928534,-0.100495989024704,4.41649756462876e-11,"Cmss1",3.00321834394756e-10,0.100495989024704
0.660629979205381,0.685674242894103,0.100448887944015,4.50977696006481e-11,"U2af1",3.06405167887892e-10,0.100448887944015
0.0822179324959029,0.102399294563333,-0.100430580790844,4.54655025855893e-11,"Armh3",3.08642295048028e-10,0.100430580790844
0.144738470134168,0.16948334299621,0.100396580189042,4.61562645391256e-11,"Pex7",3.13066666662674e-10,0.100396580189042
0.155133756355558,0.201826191549915,0.100391288024426,4.62647001305051e-11,"Yrdc",3.13537123181734e-10,0.100391288024426
0.0994604854653939,0.157050692611551,-0.100377538870302,4.65475838807667e-11,"Dock4",3.1518802789812e-10,0.100377538870302
0.280921777319393,0.419121616375917,-0.100352838155652,4.70600473871095e-11,"Prkce",3.18389393114812e-10,0.100352838155652
0.241703089270076,0.302813464749512,0.100286266410901,4.84688378286226e-11,"Tor1a",3.27644443754733e-10,0.100286266410901
0.612646515248112,0.732526721030232,-0.100276037756251,4.86889204764891e-11,"Ctsl",3.28855132915276e-10,0.100276037756251
0.0823638302401265,0.134234351091548,0.100241650915929,4.94359867792963e-11,"Gm10036",3.3362014963589e-10,0.100241650915929
0.0944763276852264,0.121323243814751,-0.100208847636647,5.01590913553204e-11,"Pip4p1",3.38215587424446e-10,0.100208847636647
0.125102756916235,0.170600676425904,-0.100111268407861,5.23717874765287e-11,"Mid2",3.52786929151986e-10,0.100111268407861
0.190410786796832,0.254695035393112,-0.100109703984386,5.24080283585702e-11,"Lix1",3.52786929151986e-10,0.100109703984386
0.167829810455758,0.216961164789976,-0.0999581492468606,5.60376498345778e-11,"Pakap.1",3.76903690086045e-10,0.0999581492468606
0.109797481174015,0.149056177834979,-0.0998959626963018,5.75970876977017e-11,"Ralgapb",3.87067865733969e-10,0.0998959626963018
0.198567633217498,0.275044789333659,-0.0998939564245723,5.76480986968033e-11,"Fcho2",3.87086480287155e-10,0.0998939564245723
0.0695521685899321,0.099354022371606,-0.0998820496792239,5.79517471356365e-11,"Flrt3",3.88800015899956e-10,0.0998820496792239
0.433219173781504,0.640533058379027,-0.0998684710184189,5.82999420778144e-11,"Serinc5",3.90809302616861e-10,0.0998684710184189
0.641459040898236,0.660585121812693,0.099846905386891,5.8857153892981e-11,"Ndufs2",3.94215194354992e-10,0.099846905386891
0.126490445932059,0.177195033086885,-0.0998027024843715,6.00155904569509e-11,"Ksr1",4.01638947311571e-10,0.0998027024843715
0.197312007098506,0.264821182687376,-0.0997795956157417,6.06300008041005e-11,"Rps6ka3",4.05412605376752e-10,0.0997795956157417
0.256240378405264,0.324510509622767,0.0997530390191236,6.13437371762897e-11,"Mmadhc",4.09843586263571e-10,0.0997530390191236
0.360884562800898,0.758806927130849,0.0996798928703771,6.33523607327688e-11,"mt-Rnr1",4.22911266655355e-10,0.0996798928703771
0.102355260948739,0.135240704894956,-0.0996258392191842,6.48778735210988e-11,"Folh1",4.32734877085034e-10,0.0996258392191842
0.411417394874721,0.424623223595831,0.0995840559195716,6.60816454862108e-11,"Mydgf",4.4039794300777e-10,0.0995840559195716
1.11043948078227,0.972245438018519,0.0995598866339506,6.67878999994393e-11,"Uqcr10",4.44735360660167e-10,0.0995598866339506
0.0751453291777943,0.10524815843194,-0.0995145274372992,6.81333235841567e-11,"Tnfaip8",4.53318232536711e-10,0.0995145274372992
0.266430662558225,0.326166443318577,0.0995032559079039,6.8471743401651e-11,"Mcts1",4.55192435008159e-10,0.0995032559079039
0.5387789856452,0.590470538463881,0.0994931755127349,6.87757919054322e-11,"Papss1",4.56835227027474e-10,0.0994931755127349
0.489241605703407,0.587950827315744,0.0994740576780432,6.93560606231453e-11,"Cdc42se1",4.60308544615482e-10,0.0994740576780432
0.140059480221225,0.212353127896326,-0.0994651148781761,6.96291349015390e-11,"Rfx3",4.61499411774861e-10,0.0994651148781761
0.48274941868875,0.525110747562517,0.099464415932759,6.96505218917444e-11,"Emc6",4.61499411774861e-10,0.099464415932759
0.0761950917455417,0.0969401895311817,-0.0994347543453646,7.05640783936592e-11,"Lrrc4b",4.6712760742506e-10,0.0994347543453646
0.967657752397304,0.904878111365215,0.0994330677668556,7.06163743527664e-11,"Gdi2",4.6712760742506e-10,0.0994330677668556
1.60364446362269,1.6979098609751,0.0993629910672672,7.2823066603024e-11,"Rpl24",4.81328077778142e-10,0.0993629910672672
0.257781328821752,0.337633059132189,-0.0993297798916696,7.38922822963551e-11,"Ptch1",4.87993146622184e-10,0.0993297798916696
